anime_id,title_english,type,episodes,status,duration,rating,score,rank,popularity,premiered
16163,Go! Anpanman: The Shining Star&#039;s Tear,Movie,1,Finished Airing,1 hr. 14 min.,PG - Children,6.15,12207,11679,
24073,,Movie,1,Finished Airing,14 min.,PG - Children,5.21,10959,10811,
27849,,OVA,4,Finished Airing,20 min. per ep.,G - All Ages,5.57,11454,13484,
7953,,Music,1,Finished Airing,5 min.,G - All Ages,6,7343,7557,
3844,Apache Baseball Team,TV,26,Finished Airing,25 min. per ep.,G - All Ages,6.07,7165,9958,Fall 1971
32219,Raldessia Chronicles,ONA,1,Finished Airing,46 sec.,G - All Ages,5.38,8573,11414,
7593,,TV,12,Finished Airing,24 min. per ep.,R+ - Mild Nudity,6.97,3680,224,Spring 2010
35935,The State of Things,Music,1,Finished Airing,3 min.,G - All Ages,3.67,10980,13796,
8897,Marine Boy,TV,13,Finished Airing,25 min. per ep.,PG - Children,5.48,10175,11287,Fall 1966
7411,Kanojo x Kanojo x Kanojo,OVA,3,Finished Airing,29 min. per ep.,Rx - Hentai,7.53,,2596,
30450,,Special,1,Finished Airing,24 min.,PG-13 - Teens 13 or older,6.03,7277,9732,
34859,,Music,1,Finished Airing,2 min.,G - All Ages,4.25,12435,13990,
5154,,OVA,1,Finished Airing,30 min.,Rx - Hentai,5.46,,8915,
35139,,ONA,1,Finished Airing,55 sec.,G - All Ages,5.36,9927,11317,
1388,,OVA,5,Finished Airing,30 min. per ep.,Rx - Hentai,6.3,,5705,
22,The Prince of Tennis,TV,178,Finished Airing,22 min. per ep.,PG-13 - Teens 13 or older,8.01,550,806,Fall 2001
2953,,Music,1,Finished Airing,2 min.,G - All Ages,6.66,4925,3664,
2439,,OVA,2,Finished Airing,30 min. per ep.,Rx - Hentai,5.81,,7158,
1016,Battle Angel Alita,OVA,2,Finished Airing,30 min. per ep.,R+ - Mild Nudity,7.22,2719,2150,
35505,,Music,1,Finished Airing,3 min.,PG-13 - Teens 13 or older,4.8,12611,12185,
6822,,TV,26,Finished Airing,5 min. per ep.,G - All Ages,6.15,6947,10028,Summer 2009
2051,Blue Sonnet,OVA,5,Finished Airing,29 min. per ep.,R+ - Mild Nudity,6.09,7102,7736,
5943,The Aurora,Movie,1,Finished Airing,1 hr. 31 min.,,5.28,12412,11375,
11583,,Music,1,Finished Airing,2 min.,PG-13 - Teens 13 or older,6.62,5115,4277,
7155,Watch Me Sink My Putz,OVA,1,Finished Airing,27 min.,Rx - Hentai,5.55,8270,9795,
34943,,Music,1,Finished Airing,10 min.,PG-13 - Teens 13 or older,6.47,5738,9408,
34430,,Movie,1,Finished Airing,1 hr. 51 min.,G - All Ages,7.89,714,3781,
9627,,TV,5,Finished Airing,2 min. per ep.,PG-13 - Teens 13 or older,5.73,7927,8758,Fall 2010
12563,Punky Funky Baby,OVA,1,Finished Airing,25 min.,Rx - Hentai,4.82,,10291,
36398,,Music,1,Finished Airing,2 min.,G - All Ages,3.5,11362,14099,
6727,Mechanical Boy Dotakon,TV,28,Finished Airing,25 min. per ep.,G - All Ages,6.48,11213,11455,Spring 1981
4378,,OVA,1,Finished Airing,30 min.,Rx - Hentai,5.84,,7456,
7745,,OVA,1,Finished Airing,25 min.,PG-13 - Teens 13 or older,7.32,2368,4887,
8671,,Music,1,Finished Airing,2 min.,G - All Ages,4.87,9151,11088,
10824,,OVA,1,Finished Airing,25 min.,PG-13 - Teens 13 or older,7.04,3422,6632,
34692,,Special,4,Finished Airing,3 min. per ep.,G - All Ages,3.92,12576,14092,
24999,,Music,1,Finished Airing,2 min.,G - All Ages,5.22,8791,12079,
31698,Go For Speed,TV,64,Finished Airing,24 min. per ep.,G - All Ages,4.85,12845,11962,
31972,,Movie,1,Finished Airing,5 min.,G - All Ages,5.75,7909,11021,
4804,,OVA,2,Finished Airing,30 min. per ep.,PG-13 - Teens 13 or older,6.85,4128,5208,
8719,,Music,1,Finished Airing,2 min.,G - All Ages,5.2,8827,10831,
1160,,Movie,1,Finished Airing,1 hr. 25 min.,R+ - Mild Nudity,5.59,8209,6461,
353,Useless Witch Doremi Kaboom!,TV,51,Finished Airing,24 min. per ep.,G - All Ages,7.56,1467,4014,Winter 2002
26349,I Can&#039;t Understand What My Husband Is Saying,TV,13,Finished Airing,3 min. per ep.,PG-13 - Teens 13 or older,7.51,1602,440,Fall 2014
2762,,TV,24,Finished Airing,23 min. per ep.,PG-13 - Teens 13 or older,8.07,465,4412,Fall 1983
22197,,Movie,1,Finished Airing,50 min.,PG - Children,4.88,12826,13150,
32792,Mobile Suit Gundam Unicorn RE:0096,TV,22,Finished Airing,23 min. per ep.,PG-13 - Teens 13 or older,7.56,1463,3012,Spring 2016
15809,The Devil is a Part-Timer!,TV,13,Finished Airing,24 min. per ep.,PG-13 - Teens 13 or older,7.98,578,51,Spring 2013
11049,,Movie,1,Finished Airing,30 min.,G - All Ages,6.38,6095,10740,
3627,,TV,13,Finished Airing,24 min. per ep.,PG-13 - Teens 13 or older,7.33,2299,2470,Spring 2008
33126,,Special,9,Finished Airing,5 min. per ep.,,5.95,11015,10247,
30814,,Movie,1,Finished Airing,4 min.,G - All Ages,4.07,9439,11133,
20085,,TV,15,Finished Airing,10 min. per ep.,,5.78,11632,12545,Fall 1998
2205,,OVA,1,Finished Airing,27 min.,PG-13 - Teens 13 or older,6.88,3983,3333,
17535,,Special,1,Finished Airing,12 min.,PG-13 - Teens 13 or older,7.49,1663,1572,
37150,,ONA,26,Currently Airing,20 min. per ep.,PG-13 - Teens 13 or older,7.68,1166,7272,
1151,,OVA,4,Finished Airing,36 min. per ep.,PG-13 - Teens 13 or older,7.03,3449,3722,
2025,Darker than Black,TV,25,Finished Airing,24 min. per ep.,R - 17+ (violence & profanity),8.21,299,61,Spring 2007
15125,Teekyu,TV,12,Finished Airing,2 min. per ep.,PG-13 - Teens 13 or older,6.71,4733,1715,Fall 2012
7193,,TV,12,Finished Airing,22 min. per ep.,R - 17+ (violence & profanity),7.84,807,724,Fall 2009
27621,,TV,14,Finished Airing,3 min. per ep.,PG-13 - Teens 13 or older,5.88,7617,9777,Spring 2013
10149,Grandma and Her Ghosts,Movie,1,Finished Airing,1 hr. 19 min.,PG-13 - Teens 13 or older,6.21,6724,11648,
13585,Natsuyuki Rendezvous,TV,11,Finished Airing,24 min. per ep.,PG-13 - Teens 13 or older,7.34,2281,1518,Summer 2012
13677,,Special,1,Finished Airing,3 min.,PG-13 - Teens 13 or older,7.14,3027,2335,
1969,Mobile Suit Zeta Gundam: A New Translation III - Love Is the Pulse of the Stars,Movie,1,Finished Airing,1 hr. 40 min.,PG-13 - Teens 13 or older,7.3,2435,4302,
3813,Moonlight Pierce,OVA,1,Finished Airing,1 hr. 10 min.,G - All Ages,6.09,7103,9736,
22295,,OVA,1,Finished Airing,25 min.,PG-13 - Teens 13 or older,5.91,7542,6064,
8518,,Special,1,Finished Airing,5 min.,PG-13 - Teens 13 or older,6.51,5563,6529,
808,Sorcerer Hunters,OVA,3,Finished Airing,28 min. per ep.,R+ - Mild Nudity,6.66,4917,5181,
6890,,ONA,5,Finished Airing,11 min. per ep.,G - All Ages,6.9,3924,6992,
35507,Classroom of the Elite,TV,12,Finished Airing,24 min. per ep.,PG-13 - Teens 13 or older,7.93,668,354,Summer 2017
1547,,TV,96,Finished Airing,25 min. per ep.,G - All Ages,6.29,6442,10168,Summer 1965
6907,Extraterrestrial Oranges,TV,26,Finished Airing,22 sec. per ep.,G - All Ages,5.63,8139,10167,
35328,BOY&#039;s LOVE Nitro+CHiRAL,ONA,5,Finished Airing,4 min. per ep.,G - All Ages,5.5,8365,7280,
2884,Aachi and Ssipak,Movie,1,Finished Airing,1 hr. 28 min.,R+ - Mild Nudity,6.82,4222,4340,
32933,Little Yeyos,ONA,1,Finished Airing,3 min.,G - All Ages,5.1,8946,12332,
7836,,OVA,10,Finished Airing,28 min. per ep.,,5.91,7548,10150,
12663,,Movie,1,Finished Airing,48 min.,PG-13 - Teens 13 or older,6.84,4159,9296,
13169,,Movie,1,Finished Airing,24 min.,G - All Ages,6.5,5589,4311,
3707,,OVA,4,Finished Airing,30 min. per ep.,Rx - Hentai,6.73,,5430,
18819,,TV,56,Finished Airing,12 min. per ep.,G - All Ages,5.25,9576,11441,Spring 1995
9074,Arakawa Under the Bridge x Bridge,TV,13,Finished Airing,23 min. per ep.,PG-13 - Teens 13 or older,7.82,837,855,Fall 2010
35503,,TV,0,Not yet aired,Unknown,,0,,6755,Summer 2018
446,Knight Hunters Eternity,TV,13,Finished Airing,20 min. per ep.,R - 17+ (violence & profanity),6.68,4868,4093,Fall 2002
1379,,Movie,1,Finished Airing,29 min.,R - 17+ (violence & profanity),7.85,795,1922,
1693,Reideen,TV,26,Finished Airing,24 min. per ep.,PG-13 - Teens 13 or older,6.63,5082,4399,Winter 2007
37789,,Special,5,Finished Airing,5 min. per ep.,G - All Ages,6.4,12389,11197,
15819,,OVA,2,Finished Airing,27 min. per ep.,R - 17+ (violence & profanity),7.1,3211,8196,
25441,,Special,1,Finished Airing,Unknown,PG-13 - Teens 13 or older,6.01,7337,7663,
30392,Tyo Story,Movie,1,Finished Airing,13 min.,G - All Ages,5.75,7902,11769,
2476,School Days,TV,12,Finished Airing,25 min. per ep.,R+ - Mild Nudity,6.02,7313,145,Summer 2007
19871,,TV,51,Finished Airing,20 min. per ep.,PG - Children,5.91,7539,7352,Fall 2013
18,,TV,24,Finished Airing,27 min. per ep.,PG-13 - Teens 13 or older,8.24,276,1261,Spring 2004
10236,,TV,52,Finished Airing,15 min. per ep.,G - All Ages,6.42,10686,11453,
3194,Saban&#039;s Adventures of the Little Mermaid,TV,26,Finished Airing,22 min. per ep.,G - All Ages,6.46,5767,8151,Winter 1991
31014,,Special,1,Finished Airing,45 sec.,PG-13 - Teens 13 or older,4.78,9212,9184,
1770,Sibling Secret: She&#039;s the Twisted Sister,OVA,3,Finished Airing,30 min. per ep.,Rx - Hentai,5.92,,7215,
5060,Hetalia Axis Powers,ONA,52,Finished Airing,5 min. per ep.,PG-13 - Teens 13 or older,7.68,1147,464,
5322,,ONA,4,Finished Airing,2 min. per ep.,PG-13 - Teens 13 or older,5.13,8919,8342,
546,,TV,13,Finished Airing,12 min. per ep.,PG-13 - Teens 13 or older,6.08,7162,3890,Summer 2004
22617,Pochacco in Exciting Birthday,OVA,1,Finished Airing,20 min.,G - All Ages,6.05,11785,12526,
5466,,OVA,1,Finished Airing,15 min.,PG-13 - Teens 13 or older,6.41,5969,8310,
33915,Toyama City Stamp Rally: The Search for Hello Kitty!,ONA,1,Finished Airing,2 min.,G - All Ages,4.42,10909,12048,
7625,Fairy Dick,TV,26,Finished Airing,20 min. per ep.,PG - Children,5.5,12785,10798,Summer 1992
33135,,Movie,1,Finished Airing,10 min.,G - All Ages,7.11,10672,13047,
10244,,Movie,1,Finished Airing,20 min.,G - All Ages,5.8,12568,12763,
5624,Resident Evil 4D Executor,Special,1,Finished Airing,20 min.,R - 17+ (violence & profanity),5.63,8128,5997,
34644,,Special,1,Finished Airing,25 min.,R+ - Mild Nudity,7,3560,4813,
6653,Galaxy Express 999: Claire of the Glass,Movie,1,Finished Airing,15 min.,G - All Ages,6.68,4840,7490,
33154,,ONA,11,Finished Airing,5 min. per ep.,R - 17+ (violence & profanity),5.7,11662,10174,
10249,A Certain Magical Index II: Specials,Special,2,Finished Airing,10 min. per ep.,PG-13 - Teens 13 or older,7.09,3247,2374,
2618,,TV,26,Finished Airing,24 min. per ep.,PG-13 - Teens 13 or older,8.09,450,3959,Fall 1978
35982,,ONA,1,Finished Airing,32 min.,G - All Ages,7.29,2457,5187,
1921,,Movie,1,Finished Airing,1 hr. 35 min.,PG-13 - Teens 13 or older,7.87,769,4080,
31599,,ONA,4,Finished Airing,3 min. per ep.,G - All Ages,4.54,10678,12576,
1105,,OVA,6,Finished Airing,3 min. per ep.,R+ - Mild Nudity,5.56,8258,5096,
31073,,ONA,3,Finished Airing,1 min. per ep.,G - All Ages,5.85,7701,8364,
9754,Princess Jellyfish Specials,Special,4,Finished Airing,5 min. per ep.,PG-13 - Teens 13 or older,6.65,4973,3504,
33217,,Music,1,Finished Airing,4 min.,G - All Ages,5.14,8905,12120,
1130,Once Upon A Time,Movie,1,Finished Airing,1 hr. 40 min.,R+ - Mild Nudity,6.67,4913,4586,
35101,,OVA,1,Finished Airing,16 min.,G - All Ages,7,12531,14326,
14889,,OVA,1,Finished Airing,26 min.,PG-13 - Teens 13 or older,6.45,5790,5263,
29830,,Movie,1,Finished Airing,51 min.,G - All Ages,7.87,769,5058,
23475,,Special,1,Finished Airing,5 min.,Rx - Hentai,5.97,,8048,
1259,Saint Seiya: The Heaven Chapter - Overture,Movie,1,Finished Airing,1 hr. 20 min.,PG-13 - Teens 13 or older,7.36,2204,3141,
459,,Movie,1,Finished Airing,50 min.,PG-13 - Teens 13 or older,7.22,2740,1392,
18533,,Movie,1,Finished Airing,9 min.,G - All Ages,6.36,6156,10541,
26337,,OVA,6,Finished Airing,20 min. per ep.,G - All Ages,7.6,11273,13739,
26301,,OVA,1,Finished Airing,20 min.,G - All Ages,4.43,10003,13174,
790,Ergo Proxy,TV,23,Finished Airing,25 min. per ep.,R - 17+ (violence & profanity),7.99,566,161,Winter 2006
2661,Doraemon the Movie: Nobita and the Kingdom of Clouds,Movie,1,Finished Airing,1 hr. 40 min.,PG - Children,7.37,2146,6405,
31486,,Movie,1,Finished Airing,1 hr. 10 min.,PG-13 - Teens 13 or older,7.16,2983,6499,
10016,,Movie,1,Finished Airing,24 min.,G - All Ages,6.64,5018,4965,
4918,,OVA,2,Finished Airing,26 min. per ep.,PG-13 - Teens 13 or older,8.15,378,1592,
33095,Descending Stories: Showa Genroku Rakugo Shinju,TV,12,Finished Airing,24 min. per ep.,PG-13 - Teens 13 or older,8.87,24,1107,Winter 2017
1149,Super Heavy God Gravion Zwei,TV,12,Finished Airing,23 min. per ep.,R+ - Mild Nudity,6.71,4692,4384,Winter 2004
37208,,ONA,0,Not yet aired,Unknown,R - 17+ (violence & profanity),0,,7780,
8290,,OVA,1,Finished Airing,30 min.,Rx - Hentai,6.2,,6640,
3747,,OVA,2,Finished Airing,29 min. per ep.,Rx - Hentai,6.51,,5194,
30199,,Music,1,Finished Airing,4 min.,G - All Ages,5.61,8177,11685,
33670,Galaxy Racers,TV,52,Finished Airing,22 min. per ep.,G - All Ages,5.23,12703,13119,Winter 2006
10218,Berserk: The Golden Age Arc I - The Egg of the King,Movie,1,Finished Airing,1 hr. 16 min.,R+ - Mild Nudity,7.88,731,796,
14837,Dragon Ball Z: Battle of Gods,Movie,1,Finished Airing,1 hr. 25 min.,PG-13 - Teens 13 or older,7.57,1423,903,
21591,,ONA,1,Finished Airing,5 min.,G - All Ages,5.68,8051,9202,
678,,TV,26,Finished Airing,25 min. per ep.,PG-13 - Teens 13 or older,7.2,2822,3794,Summer 1998
17979,,OVA,1,Finished Airing,18 min.,G - All Ages,5.11,10869,12299,
3761,Dogtanian and the Three Muskehounds,TV,26,Finished Airing,24 min. per ep.,G - All Ages,6.76,4514,7293,Fall 1981
18629,,OVA,1,Finished Airing,30 min.,PG-13 - Teens 13 or older,5.26,12328,12530,
8140,,TV,55,Finished Airing,25 min. per ep.,G - All Ages,6.45,5804,9183,Summer 1989
5041,,TV,26,Finished Airing,24 min. per ep.,PG-13 - Teens 13 or older,7.25,2612,2055,Spring 2009
24873,,TV,12,Finished Airing,24 min. per ep.,PG-13 - Teens 13 or older,6.43,5879,972,Winter 2015
22081,,OVA,1,Finished Airing,16 min.,Rx - Hentai,6.02,,6563,
6707,Black Butler II,TV,12,Finished Airing,24 min. per ep.,R - 17+ (violence & profanity),7.48,1696,213,Summer 2010
37320,,TV,0,Currently Airing,3 min.,R+ - Mild Nudity,5.26,8743,4008,Spring 2018
236,E&#039;s Otherwise,TV,26,Finished Airing,23 min. per ep.,PG-13 - Teens 13 or older,6.71,4700,3310,Spring 2003
31189,,OVA,2,Finished Airing,30 min. per ep.,Rx - Hentai,6.97,,5266,
34438,,Movie,1,Finished Airing,2 hr. 15 min.,R+ - Mild Nudity,8.18,332,2181,
1488,,OVA,3,Finished Airing,1 hr. 5 min. per ep.,R+ - Mild Nudity,7.64,1236,3812,
21891,,Music,1,Finished Airing,2 min.,G - All Ages,5.06,8985,11445,
12623,Egomama,Music,1,Finished Airing,4 min.,G - All Ages,7.16,2956,6974,
34818,,ONA,1,Finished Airing,3 min.,PG-13 - Teens 13 or older,5.77,7870,5846,
2522,,OVA,2,Finished Airing,28 min. per ep.,PG-13 - Teens 13 or older,5.76,7890,7899,
9515,,OVA,1,Finished Airing,16 min.,R+ - Mild Nudity,6.75,4529,454,
5984,,TV,11,Finished Airing,22 min. per ep.,PG-13 - Teens 13 or older,7.45,1821,2199,Spring 2009
8706,,ONA,11,Finished Airing,2 min. per ep.,PG-13 - Teens 13 or older,5.72,7955,9494,
7435,Dragon Quest: Great Adventure of Dai,Movie,1,Finished Airing,50 min.,G - All Ages,6.81,4263,8170,
12191,Glitter Force,TV,48,Finished Airing,24 min. per ep.,G - All Ages,7.2,2825,3113,Winter 2012
33018,Katsugeki Touken Ranbu,TV,13,Finished Airing,23 min. per ep.,PG-13 - Teens 13 or older,6.8,4322,1130,Summer 2017
11061,Hunter x Hunter,TV,148,Finished Airing,23 min. per ep.,PG-13 - Teens 13 or older,9.11,8,35,Fall 2011
6227,Lovedol ~Lovely Idol~,OVA,1,Finished Airing,28 min.,PG-13 - Teens 13 or older,6.28,6472,7658,
23623,Non Non Biyori Repeat,TV,12,Finished Airing,23 min. per ep.,PG-13 - Teens 13 or older,8.23,286,921,Summer 2015
4537,,OVA,3,Finished Airing,30 min. per ep.,PG-13 - Teens 13 or older,6.35,6199,8527,
32983,Natsume&#039;s Book of Friends Season 5,TV,11,Finished Airing,23 min. per ep.,PG-13 - Teens 13 or older,8.64,63,1038,Fall 2016
2180,Slow Step,OVA,5,Finished Airing,45 min. per ep.,PG-13 - Teens 13 or older,6.73,4643,7280,
4497,,OVA,1,Finished Airing,27 min.,Rx - Hentai,4.99,,9168,
32122,,Special,1,Finished Airing,12 min.,PG-13 - Teens 13 or older,8.14,380,3165,
17747,,OVA,2,Finished Airing,25 min. per ep.,Rx - Hentai,6.37,,5323,
33028,Danganronpa 3: The End of Hope&#039;s Peak High School - Despair Arc,TV,11,Finished Airing,23 min. per ep.,R - 17+ (violence & profanity),7.77,937,703,Summer 2016
29377,Pulsar,Movie,1,Finished Airing,3 min.,G - All Ages,5.42,8519,11601,
35095,,OVA,1,Finished Airing,24 min.,G - All Ages,5.5,10520,14169,
64,Rozen Maiden,TV,12,Finished Airing,24 min. per ep.,PG-13 - Teens 13 or older,7.53,1563,554,Fall 2004
23779,,Movie,1,Finished Airing,31 min.,PG-13 - Teens 13 or older,4.44,9572,11452,
9667,,Music,1,Finished Airing,4 min.,G - All Ages,5.73,7939,8657,
5682,Phantom: Requiem for the Phantom,TV,26,Finished Airing,24 min. per ep.,R - 17+ (violence & profanity),8.11,425,373,Spring 2009
382,Step Up Love Story,OVA,4,Finished Airing,28 min. per ep.,R+ - Mild Nudity,6.49,5639,2440,
13373,Flower,Special,1,Finished Airing,30 sec.,G - All Ages,5.8,7803,5950,
821,,OVA,1,Finished Airing,52 min.,G - All Ages,7.64,1246,2806,
7176,,TV,26,Finished Airing,3 min. per ep.,G - All Ages,6.52,5509,6254,Fall 2009
1726,Devil May Cry,TV,12,Finished Airing,24 min. per ep.,R - 17+ (violence & profanity),7.11,3152,371,Summer 2007
1206,Spring and Chaos,Movie,1,Finished Airing,57 min.,PG - Children,7.34,2279,5027,
33300,,TV,88,Finished Airing,25 min. per ep.,G - All Ages,6.38,11170,13246,Fall 1980
4095,,Movie,1,Finished Airing,19 min.,G - All Ages,6.29,6425,5967,
8277,Samurai Girls,TV,12,Finished Airing,24 min. per ep.,R+ - Mild Nudity,6.95,3736,712,Fall 2010
21681,Hanayamata,TV,12,Finished Airing,24 min. per ep.,PG-13 - Teens 13 or older,7.38,2112,1150,Summer 2014
36793,,TV,12,Currently Airing,22 min. per ep.,PG-13 - Teens 13 or older,6.9,3894,1249,Spring 2018
28211,Harmony,Movie,1,Finished Airing,1 hr. 59 min.,R+ - Mild Nudity,7.1,3204,1850,
254,Haré+Guu Deluxe,OVA,6,Finished Airing,26 min. per ep.,PG-13 - Teens 13 or older,7.91,679,3729,
8062,,Special,1,Finished Airing,4 min.,PG-13 - Teens 13 or older,6.83,4197,5042,
32728,What Happens Before War?,ONA,1,Finished Airing,7 min.,PG - Children,6.36,6169,11019,
3950,Mission of Darkness,OVA,1,Finished Airing,43 min.,Rx - Hentai,5.32,,8588,
13185,Monsuno: World Master,TV,52,Finished Airing,22 min. per ep.,PG - Children,6.52,5519,5998,Fall 2012
37104,,ONA,11,Finished Airing,38 sec. per ep.,PG-13 - Teens 13 or older,6.03,7292,7324,
10629,The Tibetan Dog,Movie,1,Finished Airing,1 hr. 27 min.,G - All Ages,7.45,1834,5590,
6131,,TV,365,Finished Airing,3 min. per ep.,PG-13 - Teens 13 or older,5.36,8584,7082,Spring 2009
36451,Still,Music,1,Finished Airing,4 min.,PG-13 - Teens 13 or older,5.9,7577,10194,
865,Metal Armor Dragonar,TV,48,Finished Airing,24 min. per ep.,PG-13 - Teens 13 or older,6.81,4274,6266,Winter 1987
31158,,Special,3,Finished Airing,5 min. per ep.,PG-13 - Teens 13 or older,7.51,1611,5252,
36662,,OVA,1,Finished Airing,45 min.,PG-13 - Teens 13 or older,4.33,11376,13627,
37509,,TV,0,Not yet aired,Unknown,,0,,9487,
18723,,Special,1,Finished Airing,1 min.,PG-13 - Teens 13 or older,5.29,8709,9784,
34643,Kokomom,TV,26,Finished Airing,26 min. per ep.,G - All Ages,5.43,10947,13664,Fall 2009
30547,,OVA,1,Finished Airing,11 min.,PG-13 - Teens 13 or older,7.1,3218,5172,
19363,Silver Spoon 2nd Season,TV,11,Finished Airing,24 min. per ep.,PG-13 - Teens 13 or older,8.33,207,967,Winter 2014
35249,,TV,0,Currently Airing,23 min.,PG-13 - Teens 13 or older,7.2,2828,2049,Spring 2018
5472,,Special,1,Finished Airing,5 min.,G - All Ages,5.89,7593,9436,
799,,TV,13,Finished Airing,24 min. per ep.,PG - Children,6.56,5376,5159,Fall 2001
560,,Special,1,Finished Airing,51 min.,PG-13 - Teens 13 or older,7.48,1709,3556,
4567,Armageddon,Movie,1,Finished Airing,1 hr. 26 min.,PG-13 - Teens 13 or older,4.03,9450,8273,
37370,The Perfect World,Music,1,Finished Airing,2 min.,G - All Ages,7.84,820,5927,
2072,,OVA,4,Finished Airing,30 min. per ep.,PG-13 - Teens 13 or older,5.81,7775,7909,
30952,,Movie,1,Finished Airing,1 hr.,PG-13 - Teens 13 or older,7.92,664,4136,
1124,Crest of the Stars: Birth,Special,1,Finished Airing,25 min.,PG-13 - Teens 13 or older,7.26,2585,4498,
36702,,Movie,1,Finished Airing,2 hr.,R - 17+ (violence & profanity),7.8,887,2488,
29703,,OVA,1,Finished Airing,25 min.,Rx - Hentai,6.35,,6699,
33580,,Music,1,Finished Airing,2 min.,G - All Ages,4.24,10442,13408,
2171,,Movie,1,Finished Airing,1 hr. 45 min.,PG-13 - Teens 13 or older,7.61,1319,2404,
6337,,OVA,4,Finished Airing,28 min. per ep.,Rx - Hentai,6.48,,5346,
29953,,Movie,1,Finished Airing,9 min.,G - All Ages,3.67,11755,12350,
34498,"Fireworks, Should We See It from the Side or the Bottom?",Movie,1,Finished Airing,1 hr. 30 min.,PG-13 - Teens 13 or older,6.69,4832,1633,
29623,,Movie,1,Finished Airing,24 min.,G - All Ages,5.68,8039,11522,
8415,Rainbow Samurai,TV,39,Finished Airing,25 min. per ep.,,6.75,11579,10805,Spring 1992
36666,Stitch & Ai,TV,13,Finished Airing,22 min. per ep.,G - All Ages,6.19,9598,10691,Spring 2017
35171,,OVA,1,Finished Airing,17 min.,G - All Ages,5.67,9636,14135,
1837,Dokkoida?!,TV,12,Finished Airing,24 min. per ep.,PG - Children,6.91,3887,5291,Summer 2003
23299,,Special,1,Finished Airing,23 min.,PG - Children,6.71,4721,5353,
35889,Hakata Tonkotsu Ramens,TV,12,Finished Airing,23 min. per ep.,R - 17+ (violence & profanity),7.56,1461,1189,Winter 2018
2394,The Night When Evil Falls,OVA,3,Finished Airing,30 min. per ep.,Rx - Hentai,6.57,,5781,
8769,OreImo,TV,12,Finished Airing,24 min. per ep.,PG-13 - Teens 13 or older,7.34,2283,110,Fall 2010
